,id,title,slug,cover,thumbnail,description,seo_description,status,total_module,total_time,level,author,total,normal_price,retail_price,rent_price,total_student,total_rating,total_feedback
0,375,Panduan Awal Menjadi Fullstack Web Developer,panduan-awal-menjadi-fullstack-web-developer,https://image.web.id/images/coverpanduan.jpg,https://image.web.id/images/coverpanduan.jpg,"Kelas ini dirancang untuk memberikan gambaran umum tentang peran dan tanggung jawab seorang Fullstack Web Developer. Kelas ini ideal bagi pemula yang ingin memahami apa itu pengembangan web fullstack dan teknologi serta keterampilan apa yang diperlukan untuk berkarir di bidang ini.

",,publish,5,1,beginner,Sandhika Galih,2355,59000,29000,,0,4.9,100
1,63,Studi Kasus Web Geolocation dengan Laravel dan HERE Maps,studi-kasus-web-geolocation-dengan-laravel-dan-here-maps,https://image.web.id/images/Studi-Kasus-Web-Geolocation-dengan-Laravel-dan-HERE-Maps5d8e9847d6db55b0.png,https://image.web.id/images/Studi-Kasus-Web-Geolocation-dengan-Laravel-dan-HERE-Maps5d8e9847d6db55b0.png,Belajar membuat aplikasi web yang terintegrasi dengan API HERE Maps melalui studi kasus pembuatan aplikasi daftar lokasi tempat ngoding yang asyik.,,publish,21,2,beginner,Ahmad Hakim,2246,149000,149000,49000.0,2520,4.8,159
2,51,Membangun Website Toko Online Berbasis CodeIgniter,membangun-website-toko-online-berbasis-codeigniter,https://image.web.id/images/Membangun-Website-Toko-Online-Berbasis-CodeIgnitercb9db0fd37b1857d.png,https://image.web.id/images/Membangun-Website-Toko-Online-Berbasis-CodeIgnitercb9db0fd37b1857d.png,Belajar membangun website toko online dengan menggunakan Framework PHP CodeIgniter. Kelas ini menggunakan CI 3,Belajar membangun website toko online dengan menggunakan Framework PHP CodeIgniter,publish,103,15,beginner,Ahmad Hakim,273,299000,299000,119000.0,3011,4.8,219
3,49,Belajar Cepat Membuat Web App Berbasis React ,belajar-react-js,https://image.web.id/images/Belajar-Cepat-Membuat-Web-App-Berbasis-React.jpg,https://image.web.id/images/Belajar-Cepat-Membuat-Web-App-Berbasis-React.jpg,"Panduan langkah demi langkah untuk belajar pemrograman React JS dalam web development

Catatan : Kelas ini menggunakan versi reactJS lama. 2.1.1",Panduan langkah demi langkah untuk belajar pemrograman React JS dalam web development,publish,49,3,beginner,Bagus Budi Cahyono,241,199000,199000,79000.0,1925,4.6,171
4,42,Belajar Pemrograman PHP,basic-php,https://image.web.id/images/Belajar-Pemrograman-PHP8da6d6ee0391ee00.png,https://image.web.id/images/Belajar-Pemrograman-PHP8da6d6ee0391ee00.png,Panduan langkah demi langkah untuk belajar pemrograman PHP dalam web development,Panduan langkah demi langkah untuk belajar pemrograman PHP dalam web development,publish,46,4,beginner,Toni Haryanto,187,199000,199000,79000.0,5991,4.8,869
5,44,Menguasai Framework CodeIgniter 3,basic-codeigniter,https://image.web.id/images/Menguasai-Framework-CodeIgnitere17981a4749b320f.png,https://image.web.id/images/Menguasai-Framework-CodeIgnitere17981a4749b320f.png,Panduan langkah demi langkah untuk menguasai framework PHP CodeIgniter,Panduan langkah demi langkah untuk menguasai framework PHP CodeIgniter,publish,28,5,beginner,Toni Haryanto,148,149000,149000,49000.0,3041,4.7,326
6,69,Membuat Toko Online dengan Laravel LiveWire dan Payment Gateway,membuat-toko-online-dengan-laravel-livewire-dan-payment-gateway,https://image.web.id/images/Membuat-Toko-Online-dengan-Laravel-LiveWire-dan-Payment-Gateway9c95a11f3fd7b508.png,https://image.web.id/images/Membuat-Toko-Online-dengan-Laravel-LiveWire-dan-Payment-Gateway9c95a11f3fd7b508.png,"Dalam kelas online ini, kamu akan belajar langkah demi langkah membuat Website Toko Online berbasis Laravel LiveWire dan mengintegrasikannya dengan Payment Gateway Midtrans",,publish,30,3,intermediate,Ahmad Hakim,137,199000,199000,79000.0,1500,4.7,135
7,54,Membuat Sistem Informasi Perpustakaan Menggunakan Laravel 6,sistem-informasi-perpustakaan,https://image.web.id/images/Membuat-Sistem-Informasi-Perpustakaan-Menggunakan-Laravel-6fc39dea078eb6127.png,https://image.web.id/images/Membuat-Sistem-Informasi-Perpustakaan-Menggunakan-Laravel-6fc39dea078eb6127.png,"Belajar langkah demi langkah, membangun Sistem Informasi Perpustakaan menggunakan framework Laravel",,publish,63,8,beginner,Muhammad Amirul Ihsan,126,249000,249000,99000.0,1711,4.8,157
8,57,Membangun Website Modern dengan Vue.js 2,belajar-cepat-vue,https://image.web.id/images/Belajar-Cepat-Vue.jsa0b9a92b697c3564.png,https://image.web.id/images/Belajar-Cepat-Vue.jsa0b9a92b697c3564.png,Dalam course ini kamu akan belajar memahami dan menggunakan framework JavaScript Vue.js,,publish,52,4,beginner,Ahmad Hakim,124,199000,199000,79000.0,2144,4.7,340
9,59,Membuat Aplikasi Presensi Android Berbasis Lokasi - Kotlin,aplikasi-presensi-android-berbasis-lokasi,https://image.web.id/images/Membuat-Aplikasi-Presensi-Android-Berbasis-Lokasi---Kotlin.jpg,https://image.web.id/images/Membuat-Aplikasi-Presensi-Android-Berbasis-Lokasi---Kotlin.jpg,Belajar membuat aplikasi Android (Kotlin) berbasis lokasi dengan studi kasus aplikasi presensi digital. ,,publish,13,1,beginner,Aulia Rahman,118,149000,149000,49000.0,1121,4.7,96
10,149,Menguasai Framework Laravel 8,laravel-8x-fundamental,https://image.web.id/images/Laravel-8x-Fundamentalbbec96d5feee2ea6.png,https://image.web.id/images/Laravel-8x-Fundamentalbbec96d5feee2ea6.png,Laravel merupakan framework php popular yang sampai dengan sekarang masih banyak peminat dan penggunanya. Hampir setiap tahunnya merilis versi baru dengan fitur yang semakin memudahkan para pengembang web. Baru belajar Laravel atau mau tau seputar updatenya? Boleh ikuti kelas ini.,,publish,60,5,beginner,Ahmad Hakim,106,199000,199000,79000.0,959,4.8,235
11,154,Membuat Aplikasi E-learning di Android menggunakan Realtime Firebase - Kotlin,membuat-aplikasi-elearning-di-android-menggunakan-realtime-firebase-kotlin,https://image.web.id/images/Membuat-Aplikasi-E-learning-di-Android-menggunakan-Realtime-Firebase---Kotlin.jpg,https://image.web.id/images/Membuat-Aplikasi-E-learning-di-Android-menggunakan-Realtime-Firebase---Kotlin.jpg,Pada kelas kali ini kita akan membuat aplikasi e-learning yang bertujuan untuk membantu pelajar agar dapat belajar dimana saja dan kapan saja dengan cara mengakses kelas online tersebut. ,,publish,43,2,intermediate,Aulia Rahman,74,199000,199000,79000.0,291,4.8,47
12,197,"Fullstack Tutorial MongoDB, Express, Vue, Node - Shopping Cart",fullstack-tutorial-mongodb-express-vue-node-shopping-cart,https://image.web.id/images/Fullstack-Tutorial-MongoDB-Express-Vue-Node---Shopping-Cart.jpg,https://image.web.id/images/Fullstack-Tutorial-MongoDB-Express-Vue-Node---Shopping-Cart.jpg,"Belajar JavaScript secara Full-stack dengan MongoDB, Express.js, Vue.js dan Node.js. Dikemas dengan studi kasus Shopping Cart supaya belajar kamu lebih terarah dan mudah dipahami.
",,publish,24,4,beginner,Ahmad Hakim,72,149000,149000,49000.0,243,4.9,28
13,162,Membuat REST API dengan Express.js dan MySQL - Studi Kasus Classified Ads,membuat-rest-api-dengan-express-dan-mysql-studi-kasus-classified-ads,https://image.web.id/images/Membuat-REST-API-dengan-Express.js-dan-MySQL---Studi-Kasus-Classified-Ads.jpg,https://image.web.id/images/Membuat-REST-API-dengan-Express.js-dan-MySQL---Studi-Kasus-Classified-Ads.jpg,Express.js adalah framework javascript berbasis node.js yang menyajikan banyak fitur untuk mempermudah membangun aplikasi berbasis web untuk bagian backend. Cocok dibuat untuk REST API. Dengan studi kasus classiefied ads akan dipadukan dengan database MySQL dengan relasinya.,,publish,35,4,beginner,Ahmad Hakim,62,199000,199000,79000.0,152,4.8,32
14,226,Pengenalan Machine Learning,pengenalan-machine-learning,https://image.web.id/images/Pengenalan-Machine-Learning.jpg,https://image.web.id/images/Pengenalan-Machine-Learning.jpg,Merupakan kelas dasar pengenalan machine learning.,,publish,17,2,beginner,Nur Indah Pratiwi,57,349000,109000,70000.0,54,4.5,17
15,166,Aplikasi Pemasaran Produk Android OLX Clone - Kotlin,aplikasi-pemasaran-produk-android-olx-clone-kotlin,https://image.web.id/images/Aplikasi-Pemasaran-Produk-Android-OLX-Clone---Kotlin.jpg,https://image.web.id/images/Aplikasi-Pemasaran-Produk-Android-OLX-Clone---Kotlin.jpg,"Aplikasi ini merupakan aplikasi jual beli dengan konsep mengiklan. Semua produk dapat berupa barang bekas ataupun barang yang masih baru, produk-produk tersebut di publish oleh para pelapak yang ingin menjual barang dagangannya, sedangkan penjual dapat melihat produk-produk yang sudah di publish oleh para pelapak, dan juga dapat bertransaksi.
",,publish,79,11,intermediate,Aulia Rahman,54,249000,249000,99000.0,102,5.0,6
16,52,Dasar-dasar Framework Laravel 6,dasar-dasar-framework-laravel-6,https://image.web.id/images/Dasar-dasar-Framework-Laravel-6.png,https://image.web.id/images/Dasar-dasar-Framework-Laravel-6.png,Belajar dasar-dasar web development menggunakan framework Laravel 6,,publish,55,5,intermediate,Muhammad Amirul Ihsan,48,199000,199000,79000.0,2221,4.8,219
17,58,Membangun Web Donasi Online dengan Laravel dan Payment Gateway,payment-gateway-laravel,https://image.web.id/images/Implementasi-Payment-Gateway-Indonesia-Menggunakan-Laravel9e27eb807d73f458.png,https://image.web.id/images/Implementasi-Payment-Gateway-Indonesia-Menggunakan-Laravel9e27eb807d73f458.png,Dalam course ini kamu akan belajar bagaimana mengimplementasikan Payment Gateway Indonesia menggunakan Framework Laravel,,publish,12,1,intermediate,Ahmad Hakim,45,149000,149000,49000.0,979,4.7,115
18,199,Membuat Website Company Profile dari Nol Sampai Online,membuat-website-company-profile-dari-nol-sampai-online,https://image.web.id/images/Membuat-Website-Company-Profile-dari-Nol-Sampai-Online.png,https://image.web.id/images/Membuat-Website-Company-Profile-dari-Nol-Sampai-Online.png,Kelas ini akan mengajarkan bagaimana cara membuat website company profile sendiri dengan wordpress dari nol sampai online.,,publish,62,12,beginner,Aden Rahmandi,45,250000,99000,70000.0,124,4.8,10
19,80,Android Development Starter Pack - Java,android-development-starter-pack-java,https://image.web.id/images/Android-Development-Starter-Pack---Java.png,https://image.web.id/images/Android-Development-Starter-Pack---Java.png,Course ini adalah course yang berguna bagi teman-teman yang tertarik belajar dasar-dasar pemrograman Android. Di mulai dari menginstall Android Studio sampai dengan mempublish aplikasi ke playstore. Di course ini pun kami sediakan latihan dan challenge-challenge yang menarik agar teman-teman lebih paham dengan materi yang sudah disampaikan,,publish,57,4,beginner,Aulia Rahman,40,199000,199000,79000.0,1099,4.8,165
20,81,Membangun Aplikasi SPA Laravel VueJS dengan Fitur Authentikasi,membangun-aplikasi-spa-laravel-vuejs-dengan-fitur-authentikasi,https://image.web.id/images/Membangun-Aplikasi-SPA-Laravel-VueJS-dengan-Fitur-Authentikasif35375ef7ab1b0d7.png,https://image.web.id/images/Membangun-Aplikasi-SPA-Laravel-VueJS-dengan-Fitur-Authentikasif35375ef7ab1b0d7.png,"Di kelas ini, kamu diajak untuk belajar bersama membangun project SPA (Single Page Application) dengan Full-stack Laravel dan VueJS",,publish,21,3,intermediate,Ahmad Hakim,37,149000,149000,49000.0,503,4.8,64
21,97,Cara Mudah Buat Toko Online Sendiri dengan Wordpress,cara-mudah-buat-toko-online-sendiri-dengan-wordpress,https://image.web.id/images/Cara-Mudah-Buat-Toko-Online-Sendiri-dengan-Wordpressf26b27a12051f2fb.png,https://image.web.id/images/Cara-Mudah-Buat-Toko-Online-Sendiri-dengan-Wordpressf26b27a12051f2fb.png,"Kehadiran toko online sudah tidak asing lagi bagi masyarakat Indonesia, terlebih pada masa pandemi ini orang-orang lebih sering berbelanja secara online dibandingkan datang langsung ke toko. Oleh sebab itu, bagi seorang bekerja di sektor jual beli, saat ini kemampuan membuat sebuah toko online tentu akan sangat membantu mereka. Setelah mempelajari kelas ini, diharapkan siswa dapat membuat website toko onlinenya sendiri",,publish,27,2,beginner,Toni Haryanto,35,149000,149000,49000.0,518,4.8,293
22,217,"Membangun Website Toko Online Menggunakan Laravel, Nuxt.js dan Payment Gateway",membangun-website-toko-online-menggunakan-laravel-nuxtjs-dan-payment-gateway,https://image.web.id/images/Membangun-Website-Toko-Online-Menggunakan-Laravel-Nuxt.js-dan-Payment-Gateway.jpg,https://image.web.id/images/Membangun-Website-Toko-Online-Menggunakan-Laravel-Nuxt.js-dan-Payment-Gateway.jpg,"Kelas ini akan mengajarkan kita semua bagaimana cara menjadi seorang Full-Stack Web Developer dengan cara membangun sebuah website toko online menggunakan Laravel sebagai backend dan Nuxt.js sebagai frontend. Dimana Laravel akan berperan membuat layanan web service berupa Rest API. Sedangkan Nuxt.js akan berperan untuk mengelola dan menggunakan Rest API tersebut.

Catatan : Update Laravel 9",,publish,125,8,beginner,Fika Ridaul Maulayya,34,399000,399000,0.0,39,5.0,3
23,228,"Membangun Aplikasi Point Of Sales Kasir dengan Laravel, Inertia.js & Vue.js",membangun-aplikasi-point-of-sales-kasir-dengan-laravel-inertiajs-vuejs,https://image.web.id/images/Membangun-Aplikasi-Point-Of-Sales-Kasir-dengan-Laravel-Inertia.js--Vue.js.jpg,https://image.web.id/images/Membangun-Aplikasi-Point-Of-Sales-Kasir-dengan-Laravel-Inertia.js--Vue.js.jpg,"Disini kita akan belajar bagaimana cara membangun aplikasi secara monolith modern menggunakan Inertia.js dan Vue.js di dalam Laravel. Dengan menggunakan Inertia.js, kita sudah tidak perlu repot-repot membuat sebuah Rest API, sehingga proses development akan lebih cepat dan mudah. ",,publish,101,8,beginner,Fika Ridaul Maulayya,31,400000,400000,0.0,29,5.0,2
24,252,Deploy Projek Machine Learning ke Cloud,deploy-projek-machine-learning-ke-cloud,https://image.web.id/images/Deploy-Projek-Machine-Learning-ke-Cloudda6cfc29f5451310.png,https://image.web.id/images/Deploy-Projek-Machine-Learning-ke-Cloudda6cfc29f5451310.png,"Dalam course ini akan dibahas secara spesifik mengenai tiga projek machine learning, dimulai dari data yang digunakan, membuat model prediksi, hingga deploy model tersebut ke cloud untuk dapat digunakan secara meluas. ",,publish,33,3,beginner,Nur Indah Pratiwi,31,250000,250000,99000.0,25,4.8,5
25,216,"Membangun Website Sekolah Dengan Laravel, Vue Js dan Bootstrap 5",membangun-website-sekolah-dengan-laravel-vue-js-dan-bootstrap-5,https://image.web.id/images/Membangun-Website-Sekolah-Dengan-Laravel-Vue-Js-dan-Bootstrap-5.jpg,https://image.web.id/images/Membangun-Website-Sekolah-Dengan-Laravel-Vue-Js-dan-Bootstrap-5.jpg,"Dalam kelas ini kita akan belajar dari 0 bagaimana membangun website sekolah dengan Bootstrap 5, Laravel dan Vue Js sampai online, dimana untuk proses deployment kita akan menggunakan Shared Hosting dan Netlify.

Disclamer : Kelas berupa e-book",,publish,69,4,beginner,Fika Ridaul Maulayya,30,400000,400000,0.0,33,5.0,1
26,56,Membangun RESTful API dengan Laravel Studi Kasus Blog,laravel-api,https://image.web.id/images/Membangun-RESTful-API-dengan-Laravel-65f610c7d179418b7.png,https://image.web.id/images/Membangun-RESTful-API-dengan-Laravel-65f610c7d179418b7.png,Dalam kelas online ini kamu akan belajar membangun RESTful API menggunakan Framework Laravel 6,,publish,19,1,intermediate,Ahmad Hakim,29,149000,149000,49000.0,1230,4.8,303
27,68,Belajar Framework Laravel Studi Kasus Role Management,membuat-role-management-menggunakan-laravel,https://image.web.id/images/Membuat-Role-Management-Menggunakan-Laravel61de5e55c1c102dc.png,https://image.web.id/images/Membuat-Role-Management-Menggunakan-Laravel61de5e55c1c102dc.png,Belajar bagaimana membangun dashboard role management menggunakan Laravel untuk membagi dan membatasi aturan di setiap pengguna.,,publish,12,1,intermediate,Ahmad Hakim,29,149000,149000,49000.0,775,4.7,102
28,272,Menguasai Framework Laravel 9,belajar-framework-laravel-dasar,https://image.web.id/images/Belajar_Framework_Laravel_Dasar.png,https://image.web.id/images/Belajar_Framework_Laravel_Dasar.png,Laravel merupakan framework php popular yang sampai dengan sekarang masih banyak peminat dan penggunanya.,,publish,60,5,beginner,Aldi Zainafif,29,199000,199000,79000.0,316,4.9,91
29,89,Memahami Cara Kerja Tim IT di Perusahaan yang Bekerja dari Rumah,cara-kerja-development-team,https://image.web.id/images/Memahami-Cara-Kerja-Tim-IT-di-Perusahaan-yang-Bekerja-dari-Rumahc45053437ec58f99.png,https://image.web.id/images/Memahami-Cara-Kerja-Tim-IT-di-Perusahaan-yang-Bekerja-dari-Rumahc45053437ec58f99.png,Di Course ini kita akan belajar mengenai tata cara dan bagaimana suatu tim yang ringkas dalam pengembangan aplikasi bekerja dalam kondisi tim yang terdistribusi atau suasana WFH.,,publish,22,1,intermediate,Muhammad Singgih Z.A,27,149000,149000,49000.0,428,4.8,87
30,268,"Membangun Aplikasi Ujian Online (CBT) Dengan Laravel, Inertia.js & Vue.js",membangun-aplikasi-ujian-online-cbt-dengan-laravel-inertiajs-vuejs,https://image.web.id/images/Membangun_Aplikasi_Ujian_Online_Dengan_Laravel_Inertia.js_dan_Vue.js.png,https://image.web.id/images/Membangun_Aplikasi_Ujian_Online_Dengan_Laravel_Inertia.js_dan_Vue.js.png,"Disini kita akan belajar bagaimana cara membangun aplikasi secara monolith modern menggunakan Inertia.js dan Vue.js di dalam Laravel. Dengan menggunakan Inertia.js, kita sudah tidak perlu repot-repot membuat sebuah Rest API, sehingga proses development akan lebih cepat dan mudah. ",,publish,98,10,beginner,Fika Ridaul Maulayya,27,400000,400000,0.0,20,0.0,0
31,70,Membuat Aplikasi Android Manajemen Tugas - Kotlin,membuat-aplikasi-android-manajemen-tugas-kotlin,https://image.web.id/images/Membuat-Aplikasi-Android-Manajemen-Tugas---Kotlin.jpg,https://image.web.id/images/Membuat-Aplikasi-Android-Manajemen-Tugas---Kotlin.jpg,Belajar membuat aplikasi management kegiatan menggunakan database SQLite,,publish,21,4,beginner,Aulia Rahman,26,149000,149000,49000.0,509,4.7,39
32,184,Belajar Dasar HTML,belajar-dasar-html,https://image.web.id/images/Belajar-Dasar-HTML.png,https://image.web.id/images/Belajar-Dasar-HTML.png,"Website adalah hal yang sudah biasa kita dengar untuk zaman sekarang. Tapi teknologi yang digunakan selalu ada yang terbaru dan semakin dinamis. Hal ini menjadi tantangan tersendiri untuk orang-orang yang ingin atau sedang bergelut di dunia pemrograman.

Pada kelas ini kamu akan belajar dasar-dasar HTML untuk fondasi awal belajar web development",,publish,30,3,beginner,Ahmad Hakim,26,149000,149000,49000.0,1759,4.8,2151
33,65,Membuat Realtime Chatroom dengan Websocket Menggunakan Laravel dan Vue,membuat-realtime-chatroom-dengan-websocket-menggunakan-laravel-dan-vue,https://image.web.id/images/Membuat-Realtime-Chatroom-dengan-Websocket-Menggunakan-Laravel-dan-Vue.jpg,https://image.web.id/images/Membuat-Realtime-Chatroom-dengan-Websocket-Menggunakan-Laravel-dan-Vue.jpg,Belajar bagaimana caranya membuat aplikasi realtime dengan teori websocket. Dalam studi kasus pembuatan Chatroom. Menggunakan Framework Laravel dan VueJs,,publish,11,1,beginner,Ahmad Hakim,25,149000,149000,49000.0,728,4.7,122
34,247,Jago React Native dengan Membuat Movie App,jago-react-native-dengan-membuat-movie-app,https://image.web.id/images/Jago-React-Native-dengan-Membuat-Movie-App.jpg,https://image.web.id/images/Jago-React-Native-dengan-Membuat-Movie-App.jpg,"Sukses dengan React.js, kini tim Facebook memiliki framework lainnya yang membantu teman-teman yang sudah belajar React.js mampu membuat aplikasi mobile dengan dua platform sekaligus yaitu Android dan iOS. React Native adalah framework yang mampu membuat aplikasi mobile dalam satu bahasa dan proses stylingnya pun menggunakan layakanya CSS.

",,publish,4,24,beginner,Hakim Sembiring Meliala,25,250000,250000,70000.0,14,4.0,2
35,198,Jago Fullstack JavaScript dengan Membuat Blog,jago-fullstack-javascript-dengan-membuat-blog,https://image.web.id/images/Jago-Fullstack-JavaScript-dengan-Membuat-Blog.jpg,https://image.web.id/images/Jago-Fullstack-JavaScript-dengan-Membuat-Blog.jpg,"Di tutorial ini kita akan ajak kamu untuk membuat suatu blog dengan menggunakan teknologi JavaScript baik di sisi frontend dan backendnya. Dengan menggunakan Express.js dan Node.js kamu bisa gunakan project ini sebagai portfolio untuk kamu melamar sebagai fullstack web developer. Yuk belajar bersama.
",,publish,12,2,beginner,Hakim Sembiring Meliala,24,250000,250000,70000.0,23,5.0,4
36,100,Membuat Aplikasi Quiz dengan RecyclerView - Kotlin,membuat-aplikasi-quiz-dengan-recyclerview-kotlin,https://image.web.id/images/Membuat-Aplikasi-Quiz-dengan-RecyclerView---Kotlin.jpg,https://image.web.id/images/Membuat-Aplikasi-Quiz-dengan-RecyclerView---Kotlin.jpg,Pada kelas kali ini kita akan membuat aplikasi quiz sederhana dan untuk materi kelas ini teman-teman akan belajar bagaimana caranya membuat layout dari design yang sudah disiapkan kedalam kode android. Yang cukup menarik dari kelas kali ini adalah View untuk jawabannya dibuat dari RecylerView sehingga kita bisa custom view sesuka kita. Data yang kita gunakan disini menggunakan JSON sehingga teman-teman dapat mengkolaborasikannya dengan API ataupun Firebase untuk kedepannya.,,publish,21,2,intermediate,Aulia Rahman,22,149000,149000,49000.0,261,4.6,61
37,187,Belajar JavaScript,kelas-javascript,https://image.web.id/images/Belajar_JavaScript.png,https://image.web.id/images/Belajar_JavaScript.png,Panduan untuk mempelajari dasar-dasar pemrograman JavaScript dalam pemrograman web,,publish,83,4,beginner,Ahmad Hakim,21,199000,199000,99000.0,1033,4.7,706
38,91,1 Jam Bisa Membuat Game dengan Construct 3,membuat-game-tanpa-coding-dengan-construct-3,https://image.web.id/images/Group-3774.png,https://image.web.id/images/Group-3774.png,"Bikin game itu gak harus jago coding, modal browser, internet dan kreatifitas kalian bisa lho ciptain game dengan construct 3 bareng codepolitan.",,publish,23,1,beginner,Ahmad Hakim,20,149000,149000,49000.0,509,4.8,128
39,60,Sistem Otentikasi API Berbasis OAuth dengan Laravel Passport,sistem-otentikasi-api-berbasis-oauth-dengan-laravel-passport,https://image.web.id/images/Sistem-Otentikasi-API-Berbasis-OAuth-dengan-Laravel-Passport23ce92b41b9bcd95.png,https://image.web.id/images/Sistem-Otentikasi-API-Berbasis-OAuth-dengan-Laravel-Passport23ce92b41b9bcd95.png,Panduan langkah demi langkah untuk mengimplementasikan sitem otentikasi API berbasis OAuth dengan package official Laravel Passport. Peserta di harapkan sudah mengerti dasar-dasar pengembangan aplikasi web menggunakan Laravel sebelum mengikuti kelas ini. ,,publish,21,2,intermediate,Ahmad Hakim,19,149000,149000,49000.0,724,4.7,74
40,95,Membuat Aplikasi Music Player di Android - Kotlin,membuat-aplikasi-music-player-di-android-kotlin,https://image.web.id/images/Membuat-Aplikasi-Music-Player-di-Android---Kotlin.jpg,https://image.web.id/images/Membuat-Aplikasi-Music-Player-di-Android---Kotlin.jpg,Course kali ini kita akan membuat aplikasi musik streaming secara online menggunakan firebase storage dan firebase realtime database. ,,publish,59,2,intermediate,Aulia Rahman,19,199000,199000,79000.0,243,4.6,8
41,96,Membuat Chat bot Pintar di Telegram : Studi kasus Bot Info Covid-19,project-chatbot-dengan-telegram-bot,https://image.web.id/images/Membuat-Chat-bot-Pintar-di-Telegram-_-Studi-kasus-Bot-Info-Covid-19ecc358bf6cea8e7a.png,https://image.web.id/images/Membuat-Chat-bot-Pintar-di-Telegram-_-Studi-kasus-Bot-Info-Covid-19ecc358bf6cea8e7a.png,Di kelas ini kamu akan diajak belajar bersama mengenai chatbot dan bagaimana membuatnya di telegram,,publish,16,2,intermediate,Ahmad Hakim,18,149000,149000,49000.0,219,4.8,57
42,318,Belajar Membangun RESTful dengan Adonis.js,belajar-membangun-restful-dengan-adonisjs,https://image.web.id/images/Membangun-RESTful-dengan-Adonis..png,https://image.web.id/images/Membangun-RESTful-dengan-Adonis..png,Panduan untuk mempelajari membangun RESTful dengan Adonis.js,,publish,21,1,beginner,Ahmad Hakim,18,149000,149000,49000.0,17,5.0,21
43,167,Optimasi Kinerja Laravel dengan Redis,optimasi-kinerja-laravel-dengan-redis,https://image.web.id/images/Optimasi-Kinerja-Laravel-dengan-Redis.jpg,https://image.web.id/images/Optimasi-Kinerja-Laravel-dengan-Redis.jpg,"Redis, singkatan dari Remote Dictionary Server, adalah penyimpanan data nilai di dalam memori yang super cepat untuk digunakan sebagai database, cache, message broker, and queue.

Laravel adalah framework PHP yang mudah mengimplementasikan teknologi tersebut dengan library Predis. Di seri tutorial ini akan membahas bagaimana memanfaatkan redis di dalam laravel dengan berbagai contoh yang sering kita temui",,publish,8,1,beginner,Ahmad Hakim,17,149000,149000,49000.0,113,4.8,32
44,212,"Membangun Toko Online Dengan Laravel, Vue Js dan Payment Gateway",membangun-toko-online-dengan-laravel-vue-js-dan-payment-gateway,https://image.web.id/images/Membangun-Toko-Online-Dengan-Laravel-Vue-Js-dan-Payment-Gateway.png,https://image.web.id/images/Membangun-Toko-Online-Dengan-Laravel-Vue-Js-dan-Payment-Gateway.png,"Di dalam kelas ini kita akan belajar bersama-sama bagaimana cara membuat project Toko Online dari 0 sampai online menggunakan Laravel, Vue.js dan Payment Gateway.

Catatan : Update Laravel 10",,publish,79,8,beginner,Fika Ridaul Maulayya,16,400000,400000,0.0,23,5.0,1
45,62,Implementasi Firebase Auth di Android - Kotlin,implementasi-firebase-auth-di-android,https://image.web.id/images/Implementasi-Firebase-Auth-di-Android---Kotline160dc428989299b.png,https://image.web.id/images/Implementasi-Firebase-Auth-di-Android---Kotline160dc428989299b.png,Manfaatkan fitur otentikasi yang disediakan oleh Firebase untuk aplikasi Androidmu,,publish,17,4,beginner,Aulia Rahman,15,149000,149000,49000.0,797,4.6,84
46,150,Membuat Website Profile Perusahaan Tanpa Coding dengan Mobirise,membuat-website-profile-perusahaan-tanpa-coding-dengan-mobirise,https://image.web.id/images/Membuat-Website-Profile-Perusahaan-Tanpa-Coding-dengan-Mobiriseaa332b0c4d81f836.png,https://image.web.id/images/Membuat-Website-Profile-Perusahaan-Tanpa-Coding-dengan-Mobiriseaa332b0c4d81f836.png,"Kemajuan teknologi saat ini bukan hanya menghasilkan website yang keren tetapi juga tools untuk membuat website yang super keren dan mudah digunakan. Dengan tools tersebut, kamu yang bukan jagoan koding (programmer web) sekalipun mudah untuk membuat website sendiri dan yang memiliki nilai jual.",,publish,25,1,beginner,Yusuf Fazeri,15,149000,149000,49000.0,225,4.9,42
47,185,Belajar Dasar CSS,belajar-dasar-css,https://image.web.id/images/Belajar-Dasar-CSS.png,https://image.web.id/images/Belajar-Dasar-CSS.png,Mengenal dan belajar dasar-dasar CSS untuk fondasi awal belajar web development,,publish,39,3,beginner,,14,149000,149000,49000.0,1198,4.7,1194
48,79,Membangun Aplikasi Cek Ongkir Menggunakan Laravel,membangun-aplikasi-cek-ongkir-menggunakan-laravel,https://image.web.id/images/Membangun-Aplikasi-Cek-Ongkir-Menggunakan-Laravel8afc21adcb75a614.png,https://image.web.id/images/Membangun-Aplikasi-Cek-Ongkir-Menggunakan-Laravel8afc21adcb75a614.png,"Dalam kelas online ini, kamu akan belajar langkah demi langkah membuat Website Aplikasi Cek Ongkir berbasis Laravel",,publish,13,1,intermediate,Ahmad Hakim,13,149000,149000,49000.0,715,4.8,96
